#Orgánico,Funcional,Económico,R,Denominación Aplicación,Crédito Inicial 2026,Crédito Definitivo 2026,Obligado
0821,4331,48996,R,Convenio arco n1,0.0,4600.0,0.0
0821,4331,60902,,Inversiones semillero proy.basaldea,100000.0,100000.0,526.35
0821,4331,60902,R,Inversiones semillero proy.basaldea,0.0,48681.12,2257.11
0821,4331,62601,,Reformas y equipamientos en semilleros,60000.0,60000.0,0.0
0821,4331,62602,,Inversiones reforma/nuevos semilleros empresas,275000.0,275000.0,0.0
0821,4331,62602,R,Inversiones reforma/nuevos semilleros empresas,0.0,75005.4,24609.29
0822,4312,61406,,Actuación obras en mercados,40000.0,40000.0,0.0
0822,4314,12000,,Retribuciones basicas de funcionarios,82255.0,82255.0,18397.33
0822,4314,12100,,Retribuciones complementarias funcionarios,98352.0,98352.0,28756.46
0822,4314,12105,,Retribuciones consecuc.objetivos,4015.0,4015.0,0.0
0822,4314,14100,,Otro personal,139696.0,139696.0,34373.57
0822,4314,14101,,Retribuciones al personal de sustituciones,1306.0,1306.0,0.0
0822,4314,16000,,Seguridad social a cargo del ayuntamiento,96299.0,96299.0,27429.61
0822,4314,16500,,Cuotas elkarkidetza a cargo ayuntamiento,6988.0,6988.0,2046.18
0822,4314,20200,,Arrendamiento de maquinaria e instalaciones,110000.0,110000.0,0.0
0822,4314,22700,,Iluminación navideña,235000.0,235000.0,0.0
0822,4314,22700,R,Iluminación navideña,0.0,42342.0,42342.0
0822,4314,22701,A,Plan dinamización locales comerciales,0.0,16516.0,4682.16
0822,4314,22702,,Dinamización locales comerciales,0.0,0.0,0.0
0822,4314,22771,,Jornada urban commerce,70000.0,70000.0,0.0
0822,4314,22773,,Mercados,70000.0,70000.0,4869.05
0822,4314,22774,,Modernización de mercados locales,75000.0,75000.0,0.0
0822,4314,22798,,Dinamización comercial,200000.0,200000.0,5689.35
0822,4314,22798,R,Dinamización comercial,0.0,7501.04,4107.71
0822,4314,47102,,Plan de empleo para la ampliación y la diversificación comercial,250000.0,250000.0,0.0
0822,4314,48100,,"Convenio fundación eda, drinks & wine campus",500000.0,500000.0,0.0
0822,4314,48904,,Convenio city wine,15000.0,15000.0,0.0
0822,4314,48904,R,Convenio city wine,0.0,3000.0,0.0
0822,4314,48926,,Convenio asociación gasteiz on,255816.0,255816.0,0.0
0822,4314,48926,R,Convenio asociación gasteiz on,0.0,100320.0,0.0
0822,4314,48963,,Convenio asoc.comercios casco medieval,99960.0,99960.0,0.0
0822,4314,48963,R,Convenio asoc.comercios casco medieval,0.0,19600.0,19600.0
0822,4314,48964,,Ayudas al comercio y hostelería,500000.0,500000.0,0.0
0822,4314,48965,,Convenio asoc.empresarios comercio,45900.0,45900.0,0.0
0822,4314,48965,R,Convenio asoc.empresarios comercio,0.0,9000.0,9000.0
0822,4314,48966,,Convenio asoc.comerciantes calle gorbea,16320.0,16320.0,0.0
0822,4314,48966,R,Convenio asoc.comerciantes calle gorbea,0.0,6400.0,6400.0
0822,4314,48967,,Programa bono konpondu ayudas consumo sostenible,200000.0,200000.0,0.0
0822,4314,48969,,Dinamización de locales comerciales,300000.0,300000.0,0.0
0822,4314,48969,R,Ayudas dinamización locales,0.0,111506.0,74156.0
0822,4314,48970,R,Ayudas al relevo generacional,0.0,100000.0,0.0
0822,4314,48971,R,Convenio plaza de abastos,0.0,2400.0,0.0
0822,4314,62250,,Semillero de empresas comerciales,20000.0,20000.0,0.0
0822,4321,22775,,Festival flores,40000.0,40000.0,0.0
0823,2381,22279,,Gps orientación profesional en igualdad,30000.0,30000.0,6960.0
0823,2411,12000,,Retribuciones basicas de funcionarios,524119.0,524119.0,97857.01
0823,2411,12100,,Retribuciones complementarias funcionarios,660674.0,660674.0,185115.96
0823,2411,12105,,Retribuciones consecuc.objetivos,22973.0,22973.0,0.0
0823,2411,13000,,Retribuciones personal laboral fijo,0.0,0.0,965285.79
0823,2411,14100,,Otro personal,221463.0,221463.0,80209.43
0823,2411,14101,,Retribuciones al personal de sustituciones,1430.0,1430.0,0.0
0823,2411,16000,,Seguridad social a cargo del ayuntamiento,426447.0,426447.0,524053.68
0823,2411,16500,,Cuotas elkarkidetza a cargo ayuntamiento,29107.0,29107.0,5350.37
0823,2411,20100,,Arrendamiento locales y edificios,140000.0,140000.0,21006.44
0823,2411,20100,R,Arrendamiento locales y edificios,0.0,5900.0,0.0
0823,2411,22739,,Formacion efeso 2025,226600.0,226600.0,5239.25
0823,2411,22740,,Plan de empleo vitoria-gasteiz,381285.0,381285.0,61.23
0823,2411,22774,,Otros planes empleo cap 2,70000.0,70000.0,0.0
0823,2411,22781,,Plan empleo joven 2025-2026 anualidad 2026 aportación ayto cap 1,886499.03,886499.03,0.0
0823,2411,22782,,Xiii plan de empleo comarcal 2025-2026 anualidad 2026 aport. lanbide  cap.1,762437.72,762437.72,0.0
0823,2411,22785,,Xiv plan de empleo comarcal 2026-2027 anualidad 2026 aport. lanbide  cap. 1,87562.28,87562.28,0.0
0823,2411,22786,,Xiii plan de empleo comarcal 2025-2026 anualidad 2026 aportación ayto.  cap. 1,744174.77,744174.77,0.0
0823,2411,22788,,Plan de empleo joven 2025-26 anualidad 2026 aportación lanbide cap 1,1212803.32,1212803.32,0.0
0823,2411,22789,,Plan empleo joven 2026-2027 anualidad 2026 aportación ayto cap 1,178491.03,178491.03,0.0
0823,2411,22790,,Plan de empleo joven 2026-27 anualidad 2026 aportación lanbide cap. 1,244157.12,244157.12,0.0
0823,2411,22791,,Impulso al empleo colectivos prioritarios,60000.0,60000.0,19207.14
0823,2411,22793,,Acciones de orientación y empleo,30000.0,30000.0,7996.34
0823,2411,22794,,Xiv plan de empleo comarcal 2026-27 anualidad 2026 aportación ayto.,85464.86,85464.86,0.0
0823,2411,22795,,Formación,250000.0,250000.0,44735.86
0823,2411,22795,R,Formación,0.0,68966.48,16798.49
0823,2411,22797,,Gastos diversos planes de empleo vitoria-gasteiz,100000.0,100000.0,31784.9
0823,2411,22798,,Proyecto oikos,10000.0,10000.0,1562.2
0823,2411,47101,,Plan de empleo sectores emergentes,350000.0,350000.0,0.0
0823,2411,47101,R,Plan de empleo sectores emergentes,0.0,203721.89,0.0
0823,2411,47128,,Convenio sea empleo araba,72400.0,72400.0,0.0
0823,2411,47128,R,Convenio sea empleo araba,0.0,14480.0,0.0
0823,2411,48015,,Xiv plan comarcal aportación lanbideayudas a la contratación 2026-2027 anualid26,1646363.0,1646363.0,0.0
0823,2411,48015,R,Xiii plan comarcal aportación lanbide. ayudas a la contratación 2025,0.0,1646363.0,0.0
0823,2411,48020,,Plan comarcal - aportación municipal a la contratación,422300.0,422300.0,0.0
0823,2411,48020,R,Plan comarcal - aportación municipal a la contratación,0.0,422300.0,0.0
0823,2411,48171,,Convenio fundación secretariado gitano,48000.0,48000.0,0.0
0823,2411,48171,R,Convenio fundación secretariado gitano,0.0,11520.0,0.0
0823,2411,48966,,Conv.apoyo al proy.saregune,66000.0,66000.0,0.0
0823,2411,48966,R,Conv.apoyo al proy.saregune,0.0,13200.0,0.0
0823,2411,48967,,Ayudas a la contratación- estabilidad empleo,600000.0,600000.0,0.0
0823,2411,62298,A,Adecuacion instalaciones logística,0.0,45386.79,45379.84
0823,2411,62299,,Instalaciones de empleo y formación,20000.0,20000.0,847.0
0823,2411,62519,,Adquisición equipos formativos,20000.0,20000.0,8808.03
0823,2411,62600,,Adquisición equipos informáticos instalac.empleo y formacion,20000.0,20000.0,0.0
0823,4331,47105,,Ayudas para proyectos de economía social y solidaria,150000.0,150000.0,0.0
0823,4331,48043,R,Convenio escuela de ventas,0.0,2000.0,0.0
0823,4331,48994,,Convenio adsis/caritas/egibide proyecto hazia,120000.0,120000.0,0.0
0823,4331,48994,A,Convenio adsis/caritas/egibide proyecto hazia,0.0,20000.0,0.0
0823,4331,48994,R,Convenio adsis/caritas/egibide proyecto hazia,0.0,36000.0,12000.0
0824,4321,12000,,Retribuciones basicas de funcionarios,208058.0,208058.0,34764.29
0824,4321,12100,,Retribuciones complementarias funcionarios,251080.0,251080.0,58640.13
0824,4321,12105,,Retribuciones consecuc.objetivos,6400.0,6400.0,0.0
0824,4321,14100,,Otro personal,88547.0,88547.0,49860.79
0824,4321,14101,,Retribuciones al personal de sustituciones,1256.0,1256.0,0.0
0824,4321,16000,,Seguridad social a cargo del ayuntamiento,160432.0,160432.0,48400.97
0824,4321,16500,,Cuotas elkarkidetza a cargo ayuntamiento,10845.0,10845.0,2031.09
0824,4321,22776,,"Gestión p. europa, villasuso y oficina turismo",600000.0,600000.0,87868.13
0824,4321,22776,R,"Gestión p. europa, villasuso y oficina turismo",0.0,47639.02,0.0
0824,4321,62513,,Mobiliario palacios y congresos,80000.0,80000.0,0.0
0824,4321,62609,,Equipos tecnicos palacio europa y villasuso,63000.0,63000.0,0.0
0824,4321,62610,,Reformas en el palacio europa,50000.0,50000.0,0.0
0826,3411,22603,,Patrocinio publitario saski baskonia sad,177300.0,177300.0,0.0
0826,4321,12000,,Retribuciones basicas de funcionarios,69.0,69.0,0.0
0826,4321,12100,,Retribuciones complementarias funcionarios,85.0,85.0,0.0
0826,4321,12105,,Retribuciones consecuc.objetivos,393.0,393.0,0.0
0826,4321,14100,,Otro personal,100734.0,100734.0,0.0
0826,4321,14101,,Retribuciones al personal de sustituciones,540.0,540.0,0.0
0826,4321,16000,,Seguridad social a cargo del ayuntamiento,33381.0,33381.0,0.0
0826,4321,16500,,Cuotas elkarkidetza a cargo ayuntamiento,1453.0,1453.0,0.0
0826,4321,22604,,Patrocinio essie hollis,0.0,0.0,0.0
0826,4321,22733,,Acciones competitividad sector,5000.0,5000.0,0.0
0826,4321,22772,,Patrocinio semana pintxo alaves,12000.0,12000.0,0.0
0826,4321,22773,,Patrocinio productos artesanos,0.0,0.0,0.0
0826,4321,22774,,Patrocinio miniature pintxos congres,15000.0,15000.0,0.0
0826,4321,22776,,Patrocinio fiesta hosteleria,0.0,0.0,0.0
0826,4321,22777,,Dinamización turística,225000.0,225000.0,19454.97
0826,4321,22777,R,Dinamización turística,0.0,2998.38,0.0
0826,4321,22779,,Promoción turística ciudad,320000.0,320000.0,36686.18
0826,4321,22779,R,Promoción turística ciudad,0.0,7245.48,7245.48
0826,4321,22780,,Gastos merchandising oficina turismo,30000.0,30000.0,0.0
0826,4321,47105,,Experiencias turísticas sostenibles,150000.0,150000.0,0.0
0826,4321,60136,A,Eu señalización inteligente del casco antguo y del anillo verde,0.0,48771.07,0.0
0826,4333,47104,,Oficina desarrollo local promoción de ciudad,130000.0,130000.0,0.0
0826,4333,47104,R,Oficina desarrollo local promoción de ciudad,0.0,52000.02,0.0
0826,4333,48172,,Convenio fundación catedral santa maría,32000.0,32000.0,0.0
0910,2210,22734,,Regularización seguridad social,100000.0,100000.0,0.0
0910,2381,22760,,Acciones para la igualdad de género,15375.0,15375.0,0.0
0910,9202,10001,,Retribuciones consecuc.objetivos,0.0,0.0,27524.97
0910,9202,11001,,Retribuciones consecuc.objetivos,0.0,0.0,32812.34
0910,9202,12000,,Retribuciones basicas de funcionarios,69143.0,69143.0,52966.36
0910,9202,12100,,Retribuciones complementarias funcionarios,110617.3,110617.3,103797.75
0910,9202,12104,,Complemento específico análisis de funcionales,1.0,1.0,0.0
0910,9202,12105,,Retribuciones consecuc.objetivos,2224.0,2224.0,1001168.64
0910,9202,13001,,Retribuciones consecuc.objetivos,0.0,0.0,18921.75
0910,9202,14100,,Otro personal,0.0,0.0,31856.88
0910,9202,14101,,Retribuciones al personal de sustituciones,0.0,0.0,287798.59
0910,9202,16000,,Seguridad social a cargo del ayuntamiento,33244.0,33244.0,54768.22
0910,9202,16007,,Aportacion complemento especifico a funcionarios,290559.52,290559.52,439.5
0910,9202,16104,,Retribuciones segun sentencia,15000.0,15000.0,3895.56
0910,9202,16105,,Indemnizaciones por cese,500000.0,500000.0,0.0
0910,9202,16204,,Seguro de vida-autoseguro,243000.0,243000.0,97200.0
0910,9202,16220,,Indemnizaciones por daños,11137.18,11137.18,62424.47
0910,9202,16500,,Cuotas elkarkidetza a cargo ayuntamiento,1779.0,1779.0,2659.97
0910,9202,22001,,Ordinario no inventariable,2500.0,2500.0,0.0
0910,9202,22105,,Vestuario y uniformes,100000.0,100000.0,4077.3
0910,9202,22105,R,Vestuario y uniformes,0.0,46096.79,14507.3
0910,9202,22638,,Plan formacion empleados mples.,125000.0,125000.0,7487.67
0910,9202,22745,,Programa estrategico de prevención de riesgos laborales,30000.0,30000.0,0.0
0910,9202,22759,,Plan estrategico de mejora continua,18100.0,18100.0,0.0
0910,9202,22764,,Estudios de organización,3000.0,3000.0,0.0
0910,9202,23000,,Dietas,77500.0,77500.0,6698.05
0910,9202,23001,,Gastos de locomocion,15000.0,15000.0,4243.4
0910,9202,23900,,Gastos procesos selectivos,70000.0,70000.0,6309.0
0910,9202,48002,,Becas y bolsas de estudio al personal,25000.0,25000.0,0.0
0910,9202,48003,,Subvencion a seccion sindical ela,7812.5,7812.5,0.0
0910,9202,48004,,Subvencion a seccion sindical ccoo,2753.83,2753.83,0.0
0910,9202,48005,,Subvencion a seccion sindical lab,2364.7,2364.7,0.0
0910,9202,48006,,Subvencion a seccion sindical esk,1975.57,1975.57,0.0
0910,9202,48007,,Subvencion a seccion sindical sipla,1197.31,1197.31,0.0
0910,9203,62957,,Adquisición de equipos rr.hh.,50000.0,50000.0,4779.5
0910,9203,62957,R,Adquisición de equipos rr.hh.,0.0,13873.86,11561.55
0911,9202,12000,,Retribuciones basicas de funcionarios,393792.0,393792.0,95468.8
0911,9202,12100,,Retribuciones complementarias funcionarios,516587.0,516587.0,172722.04
0911,9202,12105,,Retribuciones consecuc.objetivos,8975.0,8975.0,0.0
0911,9202,14100,,Otro personal,285271.0,285271.0,51998.45
0911,9202,14101,,Retribuciones al personal de sustituciones,2114.0,2114.0,0.0
0911,9202,16000,,Seguridad social a cargo del ayuntamiento,378768.0,378768.0,113919.5
0911,9202,16500,,Cuotas elkarkidetza a cargo ayuntamiento,27134.0,27134.0,5091.45
0915,9202,12000,,Retribuciones basicas de funcionarios,431621.0,431621.0,39087.66
0915,9202,12100,,Retribuciones complementarias funcionarios,553020.0,553020.0,71192.92
0915,9202,12105,,Retribuciones consecuc.objetivos,5750.0,5750.0,0.0
0915,9202,14100,,Otro personal,207.0,207.0,0.0
0915,9202,14101,,Retribuciones al personal de sustituciones,906.0,906.0,0.0
0915,9202,16000,,Seguridad social a cargo del ayuntamiento,333007.0,333007.0,33463.72
0915,9202,16500,,Cuotas elkarkidetza a cargo ayuntamiento,9760.0,9760.0,1669.11
0916,9202,12000,,Retribuciones basicas de funcionarios,114176.0,114176.0,0.0
0916,9202,12100,,Retribuciones complementarias funcionarios,135012.0,135012.0,0.0
0916,9202,12105,,Retribuciones consecuc.objetivos,3218.0,3218.0,0.0
0916,9202,14100,,Otro personal,53219.0,53219.0,0.0
0916,9202,14101,,Retribuciones al personal de sustituciones,1112.0,1112.0,0.0
0916,9202,16000,,Seguridad social a cargo del ayuntamiento,78831.0,78831.0,0.0
0916,9202,16500,,Cuotas elkarkidetza a cargo ayuntamiento,3558.0,3558.0,0.0
0917,9202,12000,,Retribuciones basicas de funcionarios,96937.0,96937.0,0.0
0917,9202,12100,,Retribuciones complementarias funcionarios,129481.0,129481.0,0.0
0917,9202,12105,,Retribuciones consecuc.objetivos,4168.0,4168.0,0.0
0917,9202,14100,,Otro personal,55764.0,55764.0,0.0
0917,9202,16000,,Seguridad social a cargo del ayuntamiento,88715.0,88715.0,0.0
0917,9202,16500,,Cuotas elkarkidetza a cargo ayuntamiento,4375.0,4375.0,0.0
0919,9203,12000,,Retribuciones basicas de funcionarios,233684.0,233684.0,44448.28
0919,9203,12100,,Retribuciones complementarias funcionarios,320307.0,320307.0,75786.83
0919,9203,12105,,Retribuciones consecuc.objetivos,7346.0,7346.0,0.0
0919,9203,14100,,Otro personal,0.0,0.0,1897.24
0919,9203,16000,,Seguridad social a cargo del ayuntamiento,164585.0,164585.0,38649.21
0919,9203,16500,,Cuotas elkarkidetza a cargo ayuntamiento,14374.0,14374.0,2839.74
0919,9203,22108,,Servicio exteriores,60000.0,60000.0,3108.12
0919,9203,22108,R,Servicio exteriores,0.0,2584.06,0.0
0919,9203,22141,,Mantenimiento especifico equipos servicios medicos,820.0,820.0,0.0
1010,9204,11000,,Retribuciones personal eventual gabinete,88580.0,88580.0,21271.63
1010,9204,11001,,Retribuciones consecuc.objetivos,1112.0,1112.0,0.0
1010,9204,12000,,Retribuciones basicas de funcionarios,54131.0,54131.0,3711.95
1010,9204,12100,,Retribuciones complementarias funcionarios,91342.0,91342.0,6348.48
1010,9204,12105,,Retribuciones consecuc.objetivos,1435.0,1435.0,0.0
1010,9204,16000,,Seguridad social a cargo del ayuntamiento,51502.0,51502.0,6443.93
1010,9204,16500,,Cuotas elkarkidetza a cargo ayuntamiento,4749.0,4749.0,496.04
1011,9204,12000,,Retribuciones basicas de funcionarios,727780.0,727780.0,137684.53
1011,9204,12100,,Retribuciones complementarias funcionarios,865719.0,865719.0,213978.85
1011,9204,12105,,Retribuciones consecuc.objetivos,31104.0,31104.0,0.0
1011,9204,14100,,Otro personal,148895.0,148895.0,26829.38
1011,9204,14101,,Retribuciones al personal de sustituciones,8017.0,8017.0,0.0
1011,9204,16000,,Seguridad social a cargo del ayuntamiento,541771.0,541771.0,126224.53
1011,9204,16500,,Cuotas elkarkidetza a cargo ayuntamiento,41885.0,41885.0,8077.93
1011,9204,21501,,Mantenimiento de aplicaciones informaticas,800000.0,800000.0,220730.95
1011,9204,21501,R,Mantenimiento de aplicaciones informaticas,0.0,7237.73,0.0
1011,9204,22720,,Soporte a mantenimiento de aplicativos,1705000.0,1705000.0,179170.3
1011,9204,62623,,Plan director e-administracion,180000.0,180000.0,203.42
1011,9204,62623,R,Plan director e-administracion,0.0,167881.4,0.0
1011,9204,62624,,Plan contra el fraude fiscal,180000.0,180000.0,68643.69
1011,9204,62626,A,Sistema informatico policia local,0.0,159873.89,0.0
1012,9204,12000,,Retribuciones basicas de funcionarios,350897.0,350897.0,62423.23
1012,9204,12100,,Retribuciones complementarias funcionarios,459592.0,459592.0,113580.79
1012,9204,12105,,Retribuciones consecuc.objetivos,10227.0,10227.0,0.0
1012,9204,14100,,Otro personal,418846.0,418846.0,102356.12
1012,9204,14101,,Retribuciones al personal de sustituciones,6453.0,6453.0,0.0
1012,9204,16000,,Seguridad social a cargo del ayuntamiento,366312.0,366312.0,94997.53
1012,9204,16500,,Cuotas elkarkidetza a cargo ayuntamiento,25875.0,25875.0,5593.87
1012,9204,21500,,Mantenimiento equipos informaticos,240000.0,240000.0,85830.15
1012,9204,21500,R,Mantenimiento equipos informaticos,0.0,19600.0,0.0
1012,9204,22728,,Soporte ordenadores centrales,338000.0,338000.0,0.0
1012,9204,22728,R,Soporte ordenadores centrales,0.0,13416.48,0.0
1012,9204,22729,,Soporte mantenimiento equipos usuarios,285000.0,285000.0,0.0
1012,9204,62600,,Adquisicion equipos informaticos,280000.0,280000.0,6881.26
1012,9204,62600,R,Adquisicion equipos informaticos,0.0,221200.0,0.0
1012,9204,62604,,Adquisicion software base,120000.0,120000.0,0.0
1012,9204,62620,,Acciones plan de seguridad,150000.0,150000.0,12533.23
1012,9204,62620,R,Acciones plan de seguridad,0.0,14520.0,0.0
1012,9204,62621,,Renovación de licencias,200000.0,200000.0,106722.93
1012,9204,62622,,Plan innovación tecnologica,100000.0,100000.0,0.0
1012,9204,62627,,Renovacion equipos y servicios,479318.27,479318.27,24447.81
1012,9271,22200,,Facturacion telefonica,700000.0,700000.0,32200.64
1012,9271,22200,R,Facturacion telefonica,0.0,63808.7,0.0
1012,9271,22202,,Correspondencia y notificaciones,1550000.0,1550000.0,109843.05
1012,9271,22644,,Anuncios en boletines oficiales,10000.0,10000.0,8000.0
1017,9204,12000,,Retribuciones basicas de funcionarios,304004.0,304004.0,59282.63
1017,9204,12100,,Retribuciones complementarias funcionarios,383222.0,383222.0,105719.11
1017,9204,12105,,Retribuciones consecuc.objetivos,6794.0,6794.0,0.0
1017,9204,14100,,Otro personal,91294.0,91294.0,14883.77
1017,9204,14101,,Retribuciones al personal de sustituciones,1186.0,1186.0,0.0
1017,9204,16000,,Seguridad social a cargo del ayuntamiento,217885.0,217885.0,57508.94
1017,9204,16500,,Cuotas elkarkidetza a cargo ayuntamiento,12931.0,12931.0,2864.43
1018,9204,12000,,Retribuciones basicas de funcionarios,34470.0,34470.0,6747.89
1018,9204,12100,,Retribuciones complementarias funcionarios,49219.0,49219.0,13437.87
1018,9204,12105,,Retribuciones consecuc.objetivos,1112.0,1112.0,0.0
1018,9204,16000,,Seguridad social a cargo del ayuntamiento,16579.0,16579.0,4138.18
1018,9204,16500,,Cuotas elkarkidetza a cargo ayuntamiento,1779.0,1779.0,372.03
1019,9204,12000,,Retribuciones basicas de funcionarios,32858.0,32858.0,6569.61
1019,9204,12100,,Retribuciones complementarias funcionarios,48370.0,48370.0,13360.06
1019,9204,12105,,Retribuciones consecuc.objetivos,890.0,890.0,0.0
1019,9204,16000,,Seguridad social a cargo del ayuntamiento,16555.0,16555.0,4128.71
1019,9204,16500,,Cuotas elkarkidetza a cargo ayuntamiento,1779.0,1779.0,372.03
1020,9204,12000,,Retribuciones basicas de funcionarios,32966.0,32966.0,6391.89
1020,9204,12100,,Retribuciones complementarias funcionarios,48780.0,48780.0,13319.09
1020,9204,12105,,Retribuciones consecuc.objetivos,1112.0,1112.0,0.0
1020,9204,16000,,Seguridad social a cargo del ayuntamiento,16541.0,16541.0,4128.44
1110,2301,11000,,Retribuciones personal eventual gabinete,98645.0,98645.0,23708.3
1110,2301,11001,,Retribuciones consecuc.objetivos,1112.0,1112.0,0.0
1110,2301,12000,,Retribuciones basicas de funcionarios,99488.0,99488.0,18992.1
1110,2301,12100,,Retribuciones complementarias funcionarios,130709.0,130709.0,37720.6
1110,2301,12105,,Retribuciones consecuc.objetivos,3289.0,3289.0,0.0
1110,2301,14100,,Otro personal,116223.0,116223.0,28110.66
1110,2301,14101,,Retribuciones al personal de sustituciones,2239.0,2239.0,0.0
1110,2301,16000,,Seguridad social a cargo del ayuntamiento,116065.0,116065.0,29938.16
1110,2301,16500,,Cuotas elkarkidetza a cargo ayuntamiento,7051.0,7051.0,1351.62
1110,2301,22786,,Transporte de comidas,14489.67,14489.67,2414.94
1111,1515,62501,,Piie cad zaramaga equipamiento,0.0,94000.0,0.0
1111,1515,62501,A,Piie cad zaramaga equipamiento,0.0,130179.6,0.0
1111,2301,12000,,Retribuciones basicas de funcionarios,875363.0,875363.0,172830.96
1111,2301,12100,,Retribuciones complementarias funcionarios,1092070.0,1092070.0,309842.67
1111,2301,12105,,Retribuciones consecuc.objetivos,18254.0,18254.0,0.0
1111,2301,14100,,Otro personal,469254.0,469254.0,130492.03
1111,2301,14101,,Retribuciones al personal de sustituciones,4155.0,4155.0,0.0
1111,2301,16000,,Seguridad social a cargo del ayuntamiento,774241.0,774241.0,214071.44
1111,2301,16500,,Cuotas elkarkidetza a cargo ayuntamiento,47996.0,47996.0,9858.0
1111,2301,22103,,Gas,20000.0,20000.0,0.0
1111,2301,22145,,Gastos sanitarios coronavirus,5000.0,5000.0,0.0
1111,2301,22618,,Otros gastos funcionamiento,50000.0,50000.0,1932.1
1111,2301,22699,,Plan de emergencias,5000.0,5000.0,0.0
1111,2301,48045,,Subvenciones,125000.0,125000.0,0.0
1111,2301,48045,R,Subvenciones,0.0,24999.54,0.0
1111,2301,48190,,Convenio colegio trabajo social,10000.0,10000.0,0.0
1111,2301,48190,R,Convenio colegio trabajo social,0.0,2000.0,0.0
1111,2301,48968,,Convenio asociación vivir con voz propia,15750.0,15750.0,0.0
1111,2301,48968,R,Convenio asociación vivir con voz propia,0.0,3000.0,3000.0
1111,2301,62204,,Inversiones en centros y locales,100000.0,6000.0,4904.53
1111,2301,62207,,Bizan judimendi,100000.0,100000.0,0.0
1111,2301,62208,,Nuevas viviendas comunitarias barrio,1250000.0,1250000.0,0.0
1111,2301,62209,,Inversiones en recursos para situaciones de emergencia,755000.0,755000.0,0.0
1111,2301,62303,,Adquisicion maquinaria,50000.0,50000.0,11204.39
1111,2301,62303,R,Adquisicion maquinaria,0.0,78711.27,0.0
1111,2301,62501,,Mobiliario,100000.0,100000.0,8310.35
1111,2301,62501,R,Mobiliario,0.0,31219.27,16829.02
1111,2381,22698,,Lucha contra las violencias machistas,500000.0,500000.0,0.0
1115,2323,22723,,Dispositivo de atención a personas sin hogar,300000.0,300000.0,0.0
1115,2323,22724,,Oficina de prevención de deshaucios,50000.0,50000.0,0.0
1115,2323,22745,,Programa educacion calle para sin techo,156625.18,156625.18,9383.34
1115,2323,48003,,Atenciones sociales,40000.0,40000.0,8873.74
1115,2324,22002,,"Prensa,revistas y otras publicaciones",1750.0,1750.0,255.2
1115,2324,22105,,Vestuario y uniformes,1000.0,1000.0,0.0
1115,2324,22111,,Menaje,2500.0,2500.0,746.23
1115,2324,22115,,Material técnico específico,4080.0,4080.0,187.99
1115,2324,22618,,Vigilancia en el servicio municipal de urgencias sociales,64168.0,64168.0,0.0
1115,2324,22759,,Monitores talleres,15000.0,15000.0,0.0
1115,2324,22784,,Contratros servicios de urgencias,606827.98,606827.98,101251.52
1115,2324,22786,,Transporte de comidas,14489.67,14489.67,2414.94
1115,2324,48003,,Atenciones sociales,30000.0,30000.0,9399.45
1115,2325,22111,,Menaje,4460.0,4460.0,6072.41
1115,2325,22115,,Material técnico específico,25000.0,25000.0,10026.35
1115,2325,22614,,Talleres gizarteratu,656000.0,656000.0,138377.93
1115,2325,22614,R,Talleres gizarteratu,0.0,1137.82,0.0
1115,2325,22666,,Vigilancia nocturna villasuso,121984.11,121984.11,20330.68
1115,2325,22731,,Comedor público - gestión,0.0,0.0,31988.06
1115,2325,22747,,Gestión pisos tutelados,1258651.36,1258651.36,135271.29
1115,2325,22787,,Gestion aterpe,671101.6,671101.6,55925.13
1115,2325,22788,,Servicio atención diurna estrada,669009.3,669009.3,0.0
1115,2325,48003,,Atenciones sociales,100000.0,100000.0,35546.86
1115,2325,48145,,Convenio caritas-taller ocupacional,56700.0,56700.0,0.0
1115,2325,48145,R,Convenio caritas-taller ocupacional,0.0,10800.0,0.0
1115,2325,48169,,Convenio gao lacho drom,40685.0,40685.0,0.0
1115,2325,48169,R,Convenio gao lacho drom,0.0,7749.6,0.0
1115,2325,48170,,Convenio irse programa apoyo a la insercion,80000.0,80000.0,0.0
1115,2325,48170,R,Convenio irse programa apoyo a la insercion,0.0,6000.0,0.0
1115,2325,48940,R,Casa iniciativas abetxuko,0.0,18472.0,0.0
1115,2327,12000,,Retribuciones basicas de funcionarios,624372.0,624372.0,105936.14
1115,2327,12100,,Retribuciones complementarias funcionarios,813876.0,813876.0,210535.23
1115,2327,12105,,Retribuciones consecuc.objetivos,17308.0,17308.0,0.0
1115,2327,14100,,Otro personal,382460.0,382460.0,285335.88
1115,2327,14101,,Retribuciones al personal de sustituciones,3159.0,3159.0,0.0
1115,2327,16000,,Seguridad social a cargo del ayuntamiento,594602.0,594602.0,213919.4
1115,2327,16500,,Cuotas elkarkidetza a cargo ayuntamiento,11130.0,11130.0,2482.47
1120,2311,12000,,Retribuciones basicas de funcionarios,382728.0,382728.0,82899.39
1120,2311,12100,,Retribuciones complementarias funcionarios,444266.0,444266.0,130173.23
1120,2311,12105,,Retribuciones consecuc.objetivos,14588.0,14588.0,0.0
1120,2311,14100,,Otro personal,437268.0,437268.0,100413.33
1120,2311,14101,,Retribuciones al personal de sustituciones,4963.0,4963.0,0.0
1120,2311,16000,,Seguridad social a cargo del ayuntamiento,397496.0,397496.0,103402.6
